// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 14 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\dotnet-pinvoke-bench\src\PInvokeBench\bin\Release\net48\7baac886-0571-43a9-8f3f-0ec267008e17.bat
// ***** Done, took 00:00:03 (3.17 sec)   *****
// Found 12 benchmarks:
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\dotnet-pinvoke-bench\src\PInvokeBench\bin\Release\net48\7baac886-0571-43a9-8f3f-0ec267008e17.exe --anonymousPipes 1600 1596 --benchmarkName "PInvokeBench.FillBenchmarks.V1_DllImport_ByteArray(Size: 0)" --job ShortRun --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256
// GC=Concurrent Workstation
// HardwareIntrinsics= VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

Min = 11.412 ns, Q1 = 11.871 ns, Median = 12.331 ns, Q3 = 12.472 ns, Max = 12.614 ns
IQR = 0.601 ns, LowerFence = 10.970 ns, UpperFence = 13.374 ns
ConfidenceInterval = [0.656 ns; 23.582 ns] (CI 99.9%), Margin = 11.463 ns (94.59% of Mean)
Skewness = -0.3, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[10.840 ns ; 11.900 ns) | @
[11.900 ns ; 13.186 ns) | @@
---------------------------------------------------

NoopBenchmarks.'DllImport ref byte (noop)': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 22.698 ns, StdErr = 1.375 ns (6.06%), N = 3, StdDev = 2.381 ns
Min = 21.014 ns, Q1 = 21.336 ns, Median = 21.658 ns, Q3 = 23.540 ns, Max = 25.422 ns
IQR = 2.204 ns, LowerFence = 18.030 ns, UpperFence = 26.846 ns
ConfidenceInterval = [-20.740 ns; 66.136 ns] (CI 99.9%), Margin = 43.438 ns (191.37% of Mean)
Skewness = 0.35, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[18.848 ns ; 23.503 ns) | @@
[23.503 ns ; 27.589 ns) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 11 (10.0.26200.8328)
11th Gen Intel Core i7-1195G7 2.90GHz, 1 CPU, 8 logical and 4 physical cores
  [Host]   : .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256
  ShortRun : .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256

Job=ShortRun  IterationCount=3  LaunchCount=1  
WarmupCount=3  

| Method                           | Mean     | Error    | StdDev   | Ratio | RatioSD | Allocated | Alloc Ratio |
|--------------------------------- |---------:|---------:|---------:|------:|--------:|----------:|------------:|
| 'DllImport byte* + fixed (noop)' | 12.12 ns | 11.46 ns | 0.628 ns |  1.00 |    0.06 |         - |          NA |
| 'DllImport ref byte (noop)'      | 22.70 ns | 43.44 ns | 2.381 ns |  1.88 |    0.19 |         - |          NA |

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD     : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns        : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:00:21 (21.28 sec), executed benchmarks: 2

Global total time: 00:02:09 (129.54 sec), executed benchmarks: 14
// * Artifacts cleanup *
Artifacts cleanup is finished
